Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,hour,day_of_week,day_of_year,month,week_of_year,weekend,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos
70,3.301263844042345,-0.5167445986875038,3.3675782616738754,-0.06439796911309496,1.6306437525865127,-1.030682673753446,2.828396618616405,-0.962063464464302,2.0585109183337265,-1.2968322423170642,0.6632874711248579,-0.39149382259707893,1.0495007584232303,-1.2166728125527133,1.6304924773754916,-1.8774179367407524,1.35723419165853,-1.2884687403366957,0.9003243055069466,-0.26548651304064613,-2.7623421073660177,0.5871922846164547,0.7997231874604416,0.14152170823043572,0.10075629514659383,1.083247537685929,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-1.3653242779492414,0.3661941792450721,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
80,3.301263844042345,-0.49598942096715376,2.7476878566364773,-0.06439796911309496,1.452088826345776,-1.030682673753446,2.7502994815610395,-0.9261655993714544,2.212077911200726,-1.2968322423170642,0.6773275281312349,-0.42323885192606137,1.0321647376481728,-1.2324710511104786,1.5196872420790075,-1.78710273384072,1.390412935556921,-1.2884687403366957,0.87864483102375,-0.26548651304064613,-2.7465747503488984,0.553636836639916,0.7997231874604416,0.14152170823043572,0.0808892054648991,1.2277190977423704,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-1.224065902352833,0.7073291156383846,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
140,4.56137838433432,-0.49598942096715376,2.397533546764016,-0.06439796911309496,1.3775544305297016,-1.0472989953808394,2.5782297238521963,-0.8918994554191743,2.412482836892149,-1.0835945017240363,2.192175784082042,-0.42323885192606137,1.0547443696453145,-1.2640675282260565,1.4284358718348429,-1.7189403165576158,1.4018978853679036,-1.2884687403366957,0.87864483102375,-0.26548651304064613,-2.742069791201218,0.5424516873144009,0.7997231874604416,0.14152170823043572,0.07294236959222179,1.2277190977423704,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-1.224065902352833,0.7073291156383846,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
120,2.0411493037503705,-0.49598942096715376,2.0540807547838336,-0.06439796911309496,1.3028152698899393,-1.0472989953808394,2.4758072490255127,-0.8225513069443051,2.515564680854117,-0.8269863732137299,3.109213191708842,-0.4013457282509007,1.0568846191237178,-1.2640675282260565,1.358041957646493,-1.6865631683481743,1.3961554104624117,-1.2884687403366957,0.8609800740374485,-0.26548651304064613,-2.7375648320534,0.5312665379888925,0.7997231874604416,0.14152170823043572,0.06499553371954195,1.2277190977423704,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-1.224065902352833,0.7073291156383846,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
190,4.56137838433432,-0.4503280299823589,1.8530352180149496,-0.03703716457876438,1.2555145956220417,-1.030682673753446,2.391820819667635,-0.7809424178593933,2.4577850997879196,-1.0438383127998743,3.190128257087678,-0.3958724473321114,1.0384784736094603,-1.295664005341636,1.3058983175069887,-1.6218088719292405,1.4076403602733956,-1.2884687403366957,0.8609800740374485,-0.26548651304064613,-2.7330598729057196,0.5200813886633773,0.7997231874604416,0.14152170823043572,0.05704869784686464,1.2277190977423704,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-1.224065902352833,0.7073291156383846,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
110,4.56137838433432,-0.40674215676957926,1.7097902730671206,-0.02335676231160071,1.1801611405112682,-1.0007732948241066,2.3303673347716205,-0.7499397161883007,2.3356993404586626,-1.0799803027309158,3.1376627809059707,-0.38602054167828964,1.0258510016868858,-1.2482692896682912,1.6122422033266464,-1.6047682676084905,1.3833943551168684,-1.2884687403366957,0.8449212040498871,-0.26548651304064613,-2.7285549137580394,0.5088962393378621,0.7997231874604416,0.14152170823043572,0.04910186197418713,1.2277190977423704,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-1.224065902352833,0.7073291156383846,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
110,4.56137838433432,-0.365231801328815,1.5925137099519582,0.0070441316154482144,1.1162745155260547,-0.9858186053594387,2.270962299372116,-0.7173052933765882,2.1652399783762997,-1.0980512976964119,3.041968708151998,-0.37562130793258924,1.0183601285124788,-1.1882359831487057,1.6122422033266464,-1.5672789381028196,1.3578722444258007,-1.2884687403366957,0.8304682210610883,-0.26548651304064613,-2.724049954610205,0.4977110900123537,0.7997231874604416,0.14152170823043572,0.0411550261015074,1.2277190977423704,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-1.224065902352833,0.7073291156383846,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
110,3.301263844042345,-0.344476623608465,1.4576456623694898,0.03896507023883282,1.0663118985504458,-0.9858186053594387,2.2095088144761013,-0.7173052933765882,2.111491530872836,-0.9932395268964571,3.4927284330934594,-0.3526335280736719,1.0097991305988696,-1.1424210913311241,1.5783488372359664,-1.548534273349958,1.3061899702763744,-1.2884687403366957,0.8224387860673188,-0.26548651304064613,-2.719544995462525,0.4865259406868386,0.7997231874604416,0.14152170823043572,0.03320819022883009,1.3721906577988119,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-0.9993562773344152,1.0002683266002501,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
110,2.0411493037503705,-0.3029662681677029,1.3923058629196015,0.0724060535585531,1.0663118985504458,-0.9359696404772075,2.1449826553352844,-0.7173052933765882,2.0208870050813195,-0.6697687170137699,3.507137965284212,-0.37014802701379834,0.9946033593022148,-1.1740175684467036,1.5666165182045744,-1.5144530647084087,1.2947050204653918,-1.2884687403366957,0.8063799160797575,-0.2780242655840487,-2.7105350771670107,0.4977110900123537,0.7997231874604416,0.14152170823043572,0.025261354356152687,1.3721906577988119,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-0.9993562773344152,1.0002683266002501,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
100,3.301263844042345,-0.2469272883227009,1.4174365550157122,0.08760650052205407,1.147398768723988,-0.9359696404772075,2.104013665404618,-0.7173052933765882,1.9656028876492038,-0.6697687170137699,2.221364323647919,-0.3909464945052004,0.9990978832068594,-1.1266228527733588,1.6428765919086203,-1.4803718560669048,1.2819439651198472,-1.2884687403366957,0.7798827806002939,-0.2905620181274494,-2.7015251588716502,0.5088962393378621,0.7997231874604416,0.14152170823043572,0.017314518483472843,1.3721906577988119,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-0.9993562773344152,1.0002683266002501,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
100,2.0411493037503705,-0.20541693288193663,1.3990073808119077,0.1484082883761503,1.1654180732069874,-0.9359696404772075,2.104013665404618,-0.7173052933765882,1.9517818582911741,-0.5378504537655484,1.272552050164587,-0.4068190091696917,1.0182531160385593,-1.1266228527733588,1.6428765919086203,-1.4462906474253536,1.2436607990832365,-1.2884687403366957,0.7798827806002939,-0.303099770670852,-2.692515240576136,0.5200813886633773,0.7997231874604416,0.14152170823043572,0.00936768261079554,1.3721906577988119,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-0.9993562773344152,1.0002683266002501,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
100,2.0411493037503705,-0.1846617551615866,1.3646621016138802,0.16360873533965128,1.1400272350718474,-0.9359696404772075,2.104013665404618,-0.6993563608301392,2.0654214330127396,-0.5017084638345067,0.8956873620987774,-0.3958724473321114,1.0270281389000073,-1.1266228527733588,1.6252781133615335,-1.4309541035366622,1.2372802714104736,-1.2884687403366957,0.7582033061170974,-0.31563752321425453,-2.683505322280622,0.5312665379888925,0.7997231874604416,0.14152170823043572,0.001420846738118344,1.3721906577988119,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-0.9993562773344152,1.0002683266002501,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
100,2.0411493037503705,-0.11616966868436215,1.2750292998044104,0.16360873533965128,1.1089029818739145,-0.9359696404772075,2.0947956426702152,-0.6308240729255825,2.174453997948319,-0.41677478749663593,0.6403800096934141,-0.3810945888513787,1.0227476399432043,-1.1384715316916958,1.5998580887935177,-1.4002810157592815,1.22324311053039,-1.2884687403366957,0.7582033061170974,-0.32817527575765526,-2.674495403985261,0.5424516873144009,0.7997231874604416,0.14152170823043572,-0.006525989134561711,1.3721906577988119,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-0.9993562773344152,1.0002683266002501,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
110,2.0411493037503705,-0.11616966868436215,1.2230925361391343,0.20464994214114554,1.0351876453525126,-0.9359696404772075,2.0763595972014097,-0.5818724387080373,2.0884564819427887,-0.34087660864148417,0.4859393826232994,-0.3810945888513787,1.0181996098015986,-1.1740175684467036,1.5666165182045744,-1.4002810157592815,1.1919785249338102,-1.3215594962372568,0.7317061706376339,-0.3407130283010578,-2.6654854856897625,0.553636836639916,0.7997231874604416,0.14152170823043572,-0.014472825007238907,1.5166622178552533,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-0.706508992488781,1.225048489008551,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
400,2.0411493037503705,-0.0954144909640121,1.182883428785357,0.20464994214114554,0.9680247831885785,-0.9176916866870393,2.0558751022360613,-0.614506861519748,1.9517818582911741,-0.3029275192139083,0.34849461403459286,-0.37014802701379834,1.0150427418209567,-1.1740175684467036,1.5320713566121373,-1.3661998071177286,1.1664564142427427,-1.3215594962372568,0.7172531876488351,-0.3313097138935062,-2.654223087820477,0.5424516873144009,0.8677182463521542,0.14152170823043572,-0.010499407070899197,1.5166622178552533,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-0.706508992488781,1.225048489008551,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
400,2.0411493037503705,-0.053904135523247826,1.1326220445931372,0.2502512830316954,0.9344433521065992,-0.8811357791067542,2.0558751022360613,-0.567186948442774,1.9809595869359102,-0.2667855292828647,0.26794902384014335,-0.3411396381442129,1.0002750204199813,-1.1740175684467036,1.494267217510993,-1.3491592027969783,1.1345537758788933,-1.2884687403366957,0.7317061706376339,-0.32190639948595484,-2.6429606899510536,0.5312665379888925,0.9357133052438632,0.14152170823043572,-0.006525989134561711,1.5166622178552533,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-0.706508992488781,1.225048489008551,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
390,3.301263844042345,-0.053904135523247826,1.0806852809278344,0.2836922663514157,0.8705567271213858,-0.8811357791067542,2.011833438060593,-0.37138041157260354,1.9671385575778806,-0.23516128809323736,0.16883730563067484,-0.3301930763066325,0.9767322761575556,-1.1740175684467036,1.44147178186973,-1.3491592027969783,1.1345537758788933,-1.2884687403366957,0.7154465647752352,-0.3125030850784034,-2.6316982920817837,0.5200813886633773,1.0037083641355757,0.14152170823043572,-0.0025525711982216834,1.5166622178552533,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-0.706508992488781,1.225048489008551,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
240,2.0411493037503705,-0.053904135523247826,1.030423896735613,0.30041275801129935,0.8386134146287765,-0.8811357791067542,1.9933973925917874,-0.12662224048488976,1.888051556251365,-0.21257254438632908,0.1153557726919245,-0.3137732335502629,0.947624883251288,-1.1740175684467036,1.4153999617999777,-1.3747201092781298,1.1511431478280982,-1.3215594962372568,0.6939678261668742,-0.303099770670852,-2.620435894212499,0.5088962393378621,1.0717034230272884,0.14152170823043572,0.001420846738118344,1.5166622178552533,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-0.706508992488781,1.225048489008551,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
60,2.0411493037503705,-0.053904135523247826,0.9902147893818373,0.30041275801129935,0.8058510428414979,-0.8811357791067542,1.9503799531645782,0.06918429638528406,1.8435171283199452,-0.20037462278460785,0.06325977169459211,-0.3137732335502629,0.945484633772885,-1.2166728125527133,1.4153999617999777,-1.4002810157592815,1.2047395802793535,-1.2884687403366957,0.7100266961544356,-0.29369645626330054,-2.6091734963430753,0.4977110900123537,1.1396984819189975,0.14152170823043572,0.005394264674455831,1.5166622178552533,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-0.706508992488781,1.225048489008551,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
60,2.0411493037503705,-0.053904135523247826,0.9902147893818373,0.30041275801129935,0.7788220861169844,-0.9222611751345942,1.936552919062974,0.1524020745551041,1.7275740487053737,-0.16378085797944608,0.031115430653684117,-0.31924651446905217,0.9689203655613889,-1.2166728125527133,1.44147178186973,-1.3661998071177286,1.2430227463159655,-1.2884687403366957,0.7100266961544356,-0.28429314185574894,-2.5979110984738054,0.4865259406868386,1.2076935408107101,0.14152170823043572,0.00936768261079554,1.6611337779116948,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-0.3654811063251393,1.3663512062619443,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
60,2.0411493037503705,-0.053904135523247826,0.9902147893818373,0.30041275801129935,0.7788220861169844,-0.9359696404772075,1.972912897626439,0.08713322893168095,1.6983963200606373,-0.16378085797944608,0.012272196250394232,-0.3301930763066325,0.9948173842500562,-1.2166728125527133,1.494267217510993,-1.3491592027969783,1.3310740282001725,-1.2884687403366957,0.8465270910486496,-0.303099770670852,-2.584396221030611,0.5424516873144009,1.1396984819189975,-0.11283586244996074,0.02128793641981287,1.6611337779116948,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-0.3654811063251393,1.3663512062619443,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
50,0.7810347634583955,-0.053904135523247826,0.9902147893818373,0.30041275801129935,0.8058510428414979,-0.9858186053594387,1.9933973925917874,0.05286708497940088,1.70607466970398,-0.16378085797944608,-0.001767860755982841,-0.3526335280736719,1.0161128665601566,-1.2166728125527133,1.5203390375807453,-1.3491592027969783,1.3833943551168684,-1.2884687403366957,0.8930978140125472,-0.32190639948595484,-2.5708813435874163,0.5983774339419698,1.0717034230272884,-0.3671934331303572,0.03320819022883009,1.6611337779116948,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-0.3654811063251393,1.3663512062619443,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
70,2.0411493037503705,-0.11616966868436215,0.9977539970106688,0.26697177469157907,0.8205941101457768,-0.9858186053594387,2.011833438060593,0.004731311332166451,1.7369800270184699,-0.16378085797944608,-0.009526839627926014,-0.37562130793258924,1.0268141139521665,-1.2166728125527133,1.5666165182045744,-1.3491592027969783,1.4408191041717866,-1.2884687403366957,0.9348508759801797,-0.3407130283010578,-2.557366466144222,0.6543031805695321,1.0037083641355757,-0.6215510038107537,0.04512844403784742,1.6611337779116948,-1.4994448759851806,-1.7372525292715524,-1.5693693114409177,-1.6602826004763283,0,-0.3654811063251393,1.3663512062619443,-0.019238408630844986,1.4220937126508912,-2.0587266804203557,1.209107035750921
